Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
6/18/2019 15:12,-3,-6,16.7,31.8,42,680,40.5,18,0
6/18/2019 15:13,-2,-6,16.7,32.1,41,680,40.5,18,0
6/18/2019 15:14,-2,-6,16.7,32.3,40,680,40.5,18,0
6/18/2019 15:15,-2,-6,16.7,32.3,39,680,40.5,17,0
6/18/2019 15:16,-2,-6,16.7,32.1,39,680,40.5,17,0
6/18/2019 15:17,-2,-6,16.7,31.9,40,680,40.5,17,0
6/18/2019 15:18,-2,-6,16.7,32,40,680,40.5,18,0
6/18/2019 15:19,-3,-6,16.7,32,40,680,40.5,17,0
6/18/2019 15:20,-2,-6,16.7,32,40,680,40.5,17,0
6/18/2019 15:21,-2,-6,16.7,32,40,680,40.5,17,0
6/18/2019 15:22,-1,-6,16.7,32.1,40,680,40.5,17,0
6/18/2019 15:23,-1,-6,16.7,31.9,40,680,40.5,17,0
6/18/2019 15:24,-1,-6,16.7,31.5,42,680,40.4,17,0
6/18/2019 15:25,0,-6,16.7,31.3,42,681,40.5,17,0
6/18/2019 15:26,1,-6,16.7,31.1,42,681,40.5,17,0
6/18/2019 15:27,2,-6,16.7,30.9,43,680,40.4,18,0
6/18/2019 15:28,3,-6,16.7,30.9,43,680,40.4,18,0
6/18/2019 15:29,4,-6,16.7,31,43,680,40.4,18,0
6/18/2019 15:30,6,-6,16.7,31.1,42,680,40.4,18,0
6/18/2019 15:31,7,-6,16.7,31.1,41,680,40.4,17,0
6/18/2019 15:32,8,-6,16.7,31,42,680,40.3,17,0
6/18/2019 15:33,8,-6,16.7,31.1,41,680,40.3,17,0
6/18/2019 15:34,8,-6,16.7,31,41,680,40.3,17,0
6/18/2019 15:35,8,-6,16.7,30.7,42,680,40.2,17,0
6/18/2019 15:36,8,-6,16.7,30.5,43,680,40.2,17,0
6/18/2019 15:37,7,-6,16.7,30.4,43,680,40.2,17,0
6/18/2019 15:38,7,-6,16.7,30.4,43,680,40.2,17,0
6/18/2019 15:39,7,-6,16.7,30.5,43,680,40.1,18,0
6/18/2019 15:40,8,-6,16.7,30.5,43,680,40.1,18,0
6/18/2019 15:41,9,-6,16.7,30.5,43,680,40.1,18,0
6/18/2019 15:42,9,-6,16.7,30.5,43,680,40,18,0
6/18/2019 15:43,9,-6,16.7,30.6,43,680,40,18,0
6/18/2019 15:44,9,-6,16.7,30.6,43,680,40,18,0
6/18/2019 15:45,8,-6,16.7,30.6,43,680,39.9,18,0
6/18/2019 15:46,7,-6,16.7,30.7,42,680,39.9,18,0
6/18/2019 15:47,6,-6,16.7,30.8,43,680,39.9,18,0
6/18/2019 15:48,6,-6,16.7,30.9,42,680,39.9,18,0
6/18/2019 15:49,5,-6,16.7,31,42,680,39.9,18,0
6/18/2019 16:00,6,8,16.7,30.9,42,680,39.5,18,0
6/18/2019 17:00,6,-2,16.7,30.5,43,680,38.9,19,0
6/18/2019 18:00,-2,-2,16.7,30.5,42,681,38.4,19,0
6/18/2019 19:00,1,2,16.7,29.7,45,681,37.8,20,0
6/18/2019 20:00,-1,5,16.7,27.5,59,681,35.8,26,0
6/18/2019 21:00,0,-5,16.7,25.5,71,682,32.8,33,0
6/18/2019 22:00,-1,1,16.6,25.7,65,682,32.6,31,0
6/18/2019 23:00,0,0,16.6,25.2,66,683,32.5,31,0
6/19/2019 0:00,1,4,16.7,24.5,69,683,32,31,0
6/19/2019 1:00,3,1,16.7,23.9,72,682,31.5,33,0
6/19/2019 2:00,-2,0,16.7,23.3,75,682,31,34,0
6/19/2019 3:00,-1,1,16.7,22.9,78,681,30.5,35,0
6/19/2019 4:00,3,-1,16.6,22.4,80,681,30.1,36,0
6/19/2019 5:00,-4,0,16.7,22,83,681,29.8,37,0
6/19/2019 6:00,5,0,16.7,21.7,87,681,29.5,39,0
6/19/2019 7:00,2,-2,16.6,21.8,87,681,29.3,40,0
6/19/2019 8:00,-2,-5,16.6,23.2,79,682,30.1,38,0
6/19/2019 9:00,-4,0,16.6,24.6,73,682,31.6,35,0
6/19/2019 10:00,-1,0,16.6,26.7,63,682,33.7,30,0
6/19/2019 11:00,1,0,16.6,28,57,682,35.7,26,0
6/19/2019 12:00,-5,-3,16.7,29.2,52,682,37.1,24,0
6/19/2019 13:00,-4,-2,16.6,30.5,48,681,38.5,22,0
6/19/2019 14:00,-3,1,16.6,31.4,45,680,39.7,20,0
6/19/2019 15:00,1,2,16.6,32.1,41,680,40.7,18,0
6/19/2019 16:00,0,2,16.7,32.2,41,680,41.2,17,0
6/19/2019 17:00,1,1,16.7,31.6,43,680,40.5,18,0
6/19/2019 18:00,-1,2,16.7,30.9,45,680,39.4,19,0
6/19/2019 19:00,-1,0,16.7,30,47,680,38.1,21,0
6/19/2019 20:00,99999,34,16.4,27.5,58,681,36.3,25,768
6/19/2019 21:00,13361,28,16.6,27,61,681,35,27,0
6/19/2019 22:00,28,31,16.6,26.4,63,682,34.3,29,0
6/19/2019 23:00,30,33,16.6,25.6,67,682,33.7,30,0
6/20/2019 0:00,31,30,16.6,24.8,70,682,32.8,32,0
6/20/2019 1:00,33,26,16.7,24.3,73,682,32.2,33,0
6/20/2019 2:00,26,25,16.6,23.9,75,681,31.8,34,0
6/20/2019 3:00,25,23,16.6,23.3,79,681,31.4,36,0
6/20/2019 4:00,21,26,16.6,23.1,81,681,31,37,0
6/20/2019 5:00,24,22,16.6,22.9,81,681,30.8,37,0
6/20/2019 6:00,21,25,16.7,22.8,82,681,30.6,38,0
6/20/2019 7:00,28,36,16.6,22.9,82,682,30.6,38,0
6/20/2019 8:00,34,28,16.6,23.6,79,682,31.1,37,0
6/20/2019 9:00,26,22,16.6,24.6,72,683,32.2,34,0
6/20/2019 10:00,17,14,16.6,26,65,683,33.6,31,0
6/20/2019 11:00,14,15,16.6,27.6,58,683,35.4,27,0
6/20/2019 12:00,14,15,16.6,28.6,54,683,36.6,25,0
6/20/2019 13:00,13,15,16.6,29.6,50,682,37.6,23,0
6/20/2019 14:00,19,16,16.6,29.6,50,681,38.1,22,0
6/20/2019 15:00,11,14,16.6,30.6,47,681,38.8,21,0
6/20/2019 16:00,15,14,16.6,30.7,46,680,39.6,20,0
6/20/2019 17:00,86668,12,11.7,30.6,46,680,36.7,22,768
6/20/2019 18:00,71670,11,16.6,29.9,48,680,36.2,22,0
6/20/2019 19:00,11,16,16.6,28.7,51,680,35.3,22,0
6/20/2019 20:00,20,20,16.6,27.5,53,681,33.7,24,0
6/20/2019 21:00,22,23,16.6,26.7,56,681,32.7,25,0
6/20/2019 22:00,23,28,16.6,25.7,62,682,31.6,28,0
6/20/2019 23:00,28,28,16.6,25.1,66,682,30.8,30,0
6/21/2019 0:00,25,19,16.6,24.4,69,682,30.3,31,0
6/21/2019 1:00,18,18,16.6,23.4,72,682,29.4,33,0
6/21/2019 2:00,18,17,16.6,22.8,75,681,28.7,35,0
6/21/2019 3:00,16,18,16.6,22.5,78,681,28.3,36,0
6/21/2019 4:00,15,18,16.6,22,81,681,27.9,37,0
6/21/2019 5:00,19,17,16.6,21.5,83,681,27.5,38,0
6/21/2019 6:00,18,25,16.6,21.3,84,681,27.2,38,0
6/21/2019 7:00,24,30,16.6,21.5,82,681,27.2,38,0
6/21/2019 8:00,29,33,16.6,22,80,682,27.6,37,0
6/21/2019 9:00,29,32,16.6,22.8,77,682,28.4,36,0
6/21/2019 10:00,31,32,16.6,24.3,71,682,29.9,33,0
6/21/2019 11:00,32,29,16.6,26.6,62,682,32.3,29,0
6/21/2019 12:00,30,31,16.6,27.5,58,682,34.1,26,0
6/21/2019 13:00,28,31,16.6,28,57,681,34.7,25,0
6/21/2019 14:00,34,30,16.6,28.6,54,681,35.2,24,0
6/21/2019 15:00,31,31,16.6,29.2,51,680,36.1,22,0
6/21/2019 16:00,29,30,16.6,29.6,49,680,36.5,21,0
6/21/2019 17:00,33,32,16.6,28.7,52,680,35.6,22,0
6/21/2019 18:00,32,36,16.6,28.2,55,680,34.8,24,0
6/21/2019 19:00,35,24,16.7,25.5,72,680,32.9,30,0
6/21/2019 20:00,17,15,16.7,24.9,75,681,31,33,0
6/21/2019 21:00,17,16,16.6,24.8,74,681,30.5,34,0
6/21/2019 22:00,14,17,16.6,24.3,76,682,30.1,35,0
6/21/2019 23:00,19,16,16.6,23.9,75,682,29.9,34,0
6/22/2019 0:00,13,13,16.6,23.4,76,681,29.4,34,0
6/22/2019 1:00,10,13,16.6,23,79,681,29,36,0
6/22/2019 2:00,13,13,16.6,22.5,83,681,28.6,38,0
6/22/2019 3:00,12,13,16.6,22.4,82,681,28.2,38,0
6/22/2019 4:00,10,10,16.7,22.2,83,681,28.1,38,0
6/22/2019 5:00,11,9,16.6,22.1,85,681,28,39,0
6/22/2019 6:00,9,9,16.7,22,84,681,27.9,39,0
6/22/2019 7:00,7,15,16.6,22.1,83,681,27.9,38,0
6/22/2019 8:00,16,15,16.6,22.8,80,681,28.5,37,0
6/22/2019 9:00,11,18,16.6,24.2,74,681,29.9,35,0
6/22/2019 10:00,17,16,16.6,25.3,69,682,31.2,32,0
6/22/2019 11:00,14,11,16.6,26.8,61,681,32.7,28,0
6/22/2019 12:00,13,12,16.6,27.8,59,681,34.1,27,0
6/22/2019 13:00,11,11,16.6,28.8,54,681,35.1,25,0
6/22/2019 14:00,16,17,16.6,29.3,53,680,36.1,23,0
6/22/2019 15:00,15,16,16.6,29.2,53,680,36.1,23,0
6/22/2019 16:00,15,15,16.6,27.9,60,679,35,26,0
6/22/2019 17:00,11,17,16.6,28.2,61,679,34.6,27,0
6/22/2019 18:00,15,22,16.6,28.4,58,679,34.6,26,0
6/22/2019 19:00,18,18,16.6,27.1,61,680,33.5,27,0
6/22/2019 20:00,17,18,16.6,26.1,65,680,32.3,29,0
6/22/2019 21:00,17,16,16.6,25.4,67,681,31.5,30,0
6/22/2019 22:00,14,14,16.6,24.7,72,682,30.8,33,0
6/22/2019 23:00,19,25,16.6,24.1,76,681,30.3,34,0
6/23/2019 0:00,22,17,16.6,23.6,78,681,29.9,35,0
6/23/2019 1:00,16,13,16.6,23,81,681,29.3,36,0
6/23/2019 2:00,13,14,16.6,22.7,82,680,28.9,37,0
6/23/2019 3:00,13,13,16.6,22.4,83,680,28.7,37,0
6/23/2019 4:00,10,7,16.7,22.1,85,679,28.3,38,0
6/23/2019 5:00,11,11,16.6,22,85,680,28.1,39,0
6/23/2019 6:00,14,13,16.6,22,85,680,28.1,39,0
6/23/2019 7:00,18,18,16.6,22.2,85,680,28.2,39,0
6/23/2019 8:00,13,15,16.6,22.8,82,681,28.7,38,0
6/23/2019 9:00,8,13,16.6,23.9,75,681,29.8,35,0
6/23/2019 10:00,16,19,16.6,24.5,72,681,30.8,33,0
6/23/2019 12:00,99999,0,16.3,27.2,60,680,28.2,37,384
6/23/2019 13:00,40003,18,16.6,27.8,59,680,32.3,30,0
6/23/2019 14:00,18,10,16.6,26.3,70,680,32.9,31,0
6/23/2019 15:00,99999,31,15.8,24.2,85,679,30.8,38,384
6/23/2019 16:00,76667,-2,16.6,25.5,78,679,30.7,37,0
6/23/2019 17:00,10,18,16.6,24.7,81,679,32,34,0
6/23/2019 18:00,17,19,16.6,24.2,85,679,31.3,37,0
6/23/2019 19:00,24,24,16.6,24.2,85,679,31.2,37,0
6/23/2019 20:00,20,19,16.7,23.6,87,680,30.4,38,0
6/23/2019 21:00,18,17,16.6,23.6,87,680,30.2,38,0
6/23/2019 22:00,19,19,16.6,23.5,87,681,30.1,39,0
6/23/2019 23:00,17,12,16.6,23.1,88,681,29.7,39,0
6/24/2019 0:00,13,11,16.7,22.7,89,681,29.4,39,0
6/24/2019 1:00,10,16,16.6,22.5,88,681,29,39,0
6/24/2019 2:00,14,16,16.6,22.2,88,681,28.8,39,0
6/24/2019 3:00,15,13,16.7,21.9,91,680,28.5,40,0
6/24/2019 4:00,15,15,16.6,21.8,90,680,28.5,40,0
6/24/2019 5:00,18,19,16.6,21.6,90,680,28.3,40,0
6/24/2019 6:00,21,21,16.6,21.4,90,680,28,40,0
6/24/2019 7:00,22,24,16.6,21.7,89,681,28,40,0
6/24/2019 8:00,25,30,16.6,22.5,85,681,28.6,38,0
6/24/2019 9:00,29,25,16.6,24,76,682,30.3,35,0
6/24/2019 10:00,22,17,16.6,25.8,68,682,32.1,31,0
6/24/2019 11:00,18,18,16.6,27,64,682,34.1,28,0
6/24/2019 12:00,17,18,16.6,27.4,62,682,34.7,26,0
6/24/2019 13:00,21,15,16.6,28.3,59,681,35.1,26,0
6/24/2019 14:00,19,26,16.6,29.5,53,680,36.8,23,0
6/24/2019 15:00,21,16,16.6,29.2,55,680,36.5,23,0
6/24/2019 16:00,19,21,16.6,29.3,54,679,36.8,23,0
6/24/2019 17:00,22,23,16.6,28.4,59,679,36.2,24,0
6/24/2019 18:00,18,10,16.7,25.3,77,680,33,32,0
6/24/2019 19:00,20,27,16.6,25.5,74,680,32.3,32,0
6/24/2019 20:00,31,37,16.6,26,68,681,32.4,30,0
6/24/2019 21:00,32,37,16.6,26.2,64,681,32.3,29,0
6/24/2019 22:00,41,43,16.6,25.7,66,682,32.1,29,0
6/24/2019 23:00,36,27,16.6,24.7,71,682,31.3,31,0
6/25/2019 0:00,28,27,16.6,24.1,74,682,30.5,33,0
6/25/2019 1:00,23,21,16.6,23.7,75,682,30.1,33,0
6/25/2019 2:00,23,21,16.6,23.2,77,681,29.7,34,0
6/25/2019 3:00,21,29,16.6,22.7,80,681,29.3,35,0
6/25/2019 4:00,27,30,16.6,22.3,81,681,28.7,36,0
6/25/2019 5:00,30,29,16.6,22,83,681,28.3,37,0
6/25/2019 6:00,25,32,16.6,21.8,85,681,28.2,38,0
6/25/2019 7:00,33,36,16.6,21.9,87,682,28.3,39,0
6/25/2019 8:00,35,33,16.6,22.8,82,682,29,37,0
6/25/2019 9:00,36,34,16.6,24.2,74,682,30.4,34,0
6/25/2019 10:00,27,27,16.6,25.4,68,683,31.8,31,0
6/25/2019 11:00,25,23,16.6,27,60,682,33.7,27,0
6/25/2019 12:00,24,27,16.6,27.8,57,682,34.6,25,0
6/25/2019 13:00,30,30,16.6,28.7,53,682,35.8,23,0
6/25/2019 14:00,27,30,16.6,29.7,48,681,37.1,21,0
6/25/2019 15:00,28,29,16.6,30.1,47,681,37.6,20,0
6/25/2019 16:00,29,24,16.6,30,46,680,37.2,20,0
6/25/2019 17:00,25,29,16.6,30.4,43,680,37.7,19,0
6/25/2019 18:00,28,31,16.6,29.8,46,681,37.1,19,0
6/25/2019 19:00,31,35,16.6,28.9,48,681,35.4,21,0
6/25/2019 20:00,40,43,16.6,28.3,52,681,34.3,24,0
6/25/2019 21:00,37,28,16.6,25.8,66,682,32.9,28,0
6/25/2019 22:00,24,23,16.6,24.6,73,683,31.1,32,0
6/25/2019 23:00,20,24,16.6,24.1,77,683,30.5,34,0
6/26/2019 0:00,23,21,16.6,23.7,80,683,30,36,0
6/26/2019 1:00,23,23,16.6,23.3,81,683,29.6,37,0
6/26/2019 2:00,21,21,16.6,23,78,682,29.2,35,0
6/26/2019 3:00,23,22,16.6,22.6,82,682,28.8,37,0
6/26/2019 4:00,21,20,16.6,22.2,87,682,28.5,39,0
6/26/2019 5:00,21,20,16.6,22,87,681,28.3,39,0
6/26/2019 6:00,22,29,16.6,21.9,87,682,28.1,40,0
6/26/2019 7:00,28,27,16.6,22.1,86,682,28.2,39,0
6/26/2019 8:00,25,28,16.6,22.5,84,683,28.6,39,0
6/26/2019 9:00,26,28,16.6,23.3,79,683,29.2,37,0
6/26/2019 10:00,24,22,16.6,24.3,74,683,30.3,34,0
6/26/2019 11:00,20,20,16.6,25.8,68,683,32.1,31,0
6/26/2019 12:00,22,23,16.6,26.3,65,682,33.1,29,0
6/26/2019 13:00,21,23,16.6,27.1,61,682,33.6,27,0
6/26/2019 14:00,25,27,16.6,27.9,56,682,34.4,25,0
6/26/2019 15:00,23,25,16.6,28.4,56,681,35.1,25,0
6/26/2019 16:00,23,29,16.6,28.4,56,681,35.4,24,0
6/26/2019 17:00,26,24,16.6,28.4,53,681,35.1,23,0
6/26/2019 18:00,24,28,16.6,28.2,54,681,35,23,0
6/26/2019 19:00,21,16,16.7,27.3,58,681,33.6,26,0
6/26/2019 20:00,18,23,16.6,26.7,56,682,32.5,26,0
6/26/2019 21:00,23,24,16.6,25.9,60,682,31.9,27,0
6/26/2019 22:00,26,25,16.6,25.4,64,683,31.6,29,0
6/26/2019 23:00,30,34,16.6,24.8,68,683,31.2,30,0
6/27/2019 0:00,23,19,16.6,24.2,71,683,30.6,32,0
6/27/2019 1:00,22,26,16.6,23.9,73,683,30.2,33,0
6/27/2019 2:00,27,21,16.6,23.4,75,682,29.9,33,0
6/27/2019 3:00,17,15,16.6,23,78,682,29.6,35,0
6/27/2019 4:00,15,16,16.6,22.7,80,682,29.1,36,0
6/27/2019 5:00,19,23,16.6,22.4,81,681,28.9,36,0
6/27/2019 6:00,22,30,16.6,22.2,83,681,28.7,37,0
6/27/2019 7:00,31,34,16.6,22.2,83,682,28.5,37,0
6/27/2019 8:00,34,33,16.6,23.2,78,682,29.3,36,0
6/27/2019 9:00,32,27,16.6,24.1,75,683,30.5,34,0
6/27/2019 10:00,27,32,16.6,25.6,68,682,32.2,30,0
6/27/2019 11:00,28,23,16.6,27,62,682,33.6,28,0
6/27/2019 12:00,27,25,16.6,28.2,57,682,34.6,25,0
6/27/2019 13:00,26,27,16.6,28.8,55,681,35.7,24,0
6/27/2019 14:00,21,16,16.6,29.6,49,681,35.7,23,0
6/27/2019 15:00,19,25,16.6,30.9,45,680,36.9,20,0
6/27/2019 16:00,24,23,16.6,29.9,50,680,36.8,21,0
6/27/2019 17:00,22,28,16.7,27.8,55,680,35.2,23,0
6/27/2019 18:00,20,13,16.7,26,65,681,31.5,30,0
6/27/2019 19:00,19,22,16.7,25.7,66,681,31.4,30,0
6/27/2019 20:00,19,18,16.7,24.6,64,682,30.2,30,0
6/27/2019 21:00,17,22,16.6,24.3,66,682,29.4,31,0
6/27/2019 22:00,21,32,16.6,24,69,683,29,33,0
6/27/2019 23:00,29,30,16.6,23.7,72,683,28.7,34,0
6/28/2019 0:00,25,25,16.6,23.2,73,683,28.3,35,0
6/28/2019 1:00,21,25,16.6,23,75,682,28,36,0
6/28/2019 2:00,25,23,16.6,22.7,76,682,27.8,36,0
6/28/2019 3:00,18,18,16.6,22.2,80,682,27.5,38,0
6/28/2019 4:00,16,21,16.6,22.1,80,681,27.3,38,0
6/28/2019 5:00,24,21,16.6,21.8,81,681,27,39,0
6/28/2019 6:00,19,23,16.6,21.8,80,682,26.9,38,0
6/28/2019 7:00,26,27,16.6,21.9,80,682,27,38,0
6/28/2019 8:00,28,32,16.6,22.2,79,682,27.3,38,0
6/28/2019 9:00,26,21,16.6,23.6,72,683,28.4,36,0
6/28/2019 10:00,27,29,16.6,25.3,64,683,30.3,31,0
6/28/2019 11:00,27,22,16.6,26.3,58,683,31.5,28,0
6/28/2019 12:00,19,21,16.6,28,52,682,32.9,25,0
6/28/2019 13:00,25,28,16.6,28.9,48,682,34.4,22,0
6/28/2019 14:00,24,21,16.6,30.1,43,681,35.8,20,0
6/28/2019 15:00,18,23,16.6,30.7,40,680,37.5,17,0
6/28/2019 16:00,24,23,16.6,31.1,39,680,38.3,17,0
6/28/2019 17:00,18,25,16.6,30.8,40,680,38.4,17,0
6/28/2019 18:00,24,24,16.7,30,43,680,37.4,18,0
6/28/2019 19:00,25,31,16.7,28.6,48,681,35.3,21,0
6/28/2019 20:00,28,31,16.6,27.5,50,681,33.4,23,0
6/28/2019 21:00,32,30,16.6,26.3,56,682,32,26,0
6/28/2019 22:00,66,77,16.6,25.5,60,682,31.1,27,0
6/28/2019 23:00,45,30,16.6,24.7,65,683,30.4,29,0
6/29/2019 0:00,30,28,16.6,24,69,683,29.7,32,0
6/29/2019 1:00,25,29,16.6,23.4,73,682,29.1,33,0
6/29/2019 2:00,22,25,16.6,22.8,77,682,28.6,35,0
6/29/2019 3:00,21,22,16.6,22.5,80,681,28.3,37,0
6/29/2019 4:00,25,23,16.6,22.1,82,681,28,37,0
6/29/2019 5:00,20,19,16.6,21.8,83,681,27.6,38,0
6/29/2019 6:00,24,23,16.6,21.6,85,681,27.3,39,0
6/29/2019 7:00,25,27,16.6,21.6,85,682,27.3,39,0
6/29/2019 8:00,30,36,16.6,22.1,82,682,27.7,38,0
6/29/2019 9:00,31,30,16.6,23.2,76,682,28.8,36,0
6/29/2019 10:00,22,20,16.6,24.4,70,683,30.1,32,0
6/29/2019 11:00,21,23,16.6,26.4,60,682,31.8,28,0
6/29/2019 12:00,24,23,16.6,28.2,51,682,33.8,24,0
6/29/2019 13:00,21,25,16.6,29,47,681,34.7,22,0
6/29/2019 14:00,25,26,16.6,29.2,46,681,35.4,21,0
6/29/2019 15:00,24,23,16.6,29.6,45,680,35.8,20,0
6/29/2019 16:00,23,24,16.6,29.6,45,680,36,20,0
6/29/2019 17:00,27,29,16.6,29.5,46,680,36.1,20,0
6/29/2019 18:00,25,23,16.6,28.4,49,680,35,22,0
6/29/2019 19:00,24,31,16.6,27.4,53,681,33.4,24,0
6/29/2019 20:00,33,34,16.6,26.5,59,681,32.3,27,0
6/29/2019 21:00,31,34,16.6,25.7,62,682,31.5,28,0
6/29/2019 22:00,31,29,16.6,25,64,682,30.8,30,0
6/29/2019 23:00,21,17,16.6,24.4,67,682,30.1,31,0
6/30/2019 0:00,20,20,16.6,23.8,72,682,29.5,33,0
6/30/2019 1:00,22,23,16.6,23.3,75,682,29.1,34,0
6/30/2019 2:00,23,18,16.6,22.9,78,681,28.7,36,0
6/30/2019 3:00,17,16,16.6,22.8,79,681,28.5,36,0
6/30/2019 4:00,13,19,16.6,22.6,81,681,28.5,37,0
6/30/2019 5:00,15,19,16.7,22.5,81,681,28.4,37,0
6/30/2019 6:00,35,73,16.6,22.2,82,681,28.3,37,0
6/30/2019 7:00,62,42,16.6,22.1,84,681,28,38,0
6/30/2019 8:00,38,37,16.6,22.5,83,682,28.3,38,0
6/30/2019 9:00,36,31,16.6,23.6,76,682,29.1,36,0
6/30/2019 10:00,27,25,16.6,24.9,69,682,30.5,32,0
6/30/2019 11:00,19,20,16.6,25.5,65,682,31.5,30,0
6/30/2019 12:00,22,22,16.6,27,59,682,32.6,28,0
6/30/2019 13:00,25,26,16.6,27.1,56,681,33.5,25,0
6/30/2019 14:00,21,20,16.6,27.6,54,681,33.7,24,0
6/30/2019 15:00,17,18,16.7,28.6,51,680,34.3,24,0
6/30/2019 16:00,19,20,16.6,29.1,47,680,35.3,21,0
6/30/2019 17:00,20,15,16.6,27.4,53,680,34.7,22,0
6/30/2019 18:00,12,12,16.7,25.7,63,681,32.7,27,0
6/30/2019 19:00,19,18,16.7,25,67,681,31.3,30,0
6/30/2019 20:00,21,18,16.6,24.5,69,681,30.4,32,0
6/30/2019 21:00,16,18,16.7,24.1,72,682,29.9,33,0
6/30/2019 22:00,21,21,16.6,23.8,73,682,29.6,33,0
6/30/2019 23:00,19,15,16.6,23.5,73,682,29.2,34,0
7/1/2019 0:00,14,14,16.6,23,76,682,28.9,35,0
7/1/2019 1:00,13,11,16.6,22.5,79,681,28.5,36,0
7/1/2019 2:00,10,15,16.6,22.1,82,681,28,37,0
7/1/2019 3:00,15,13,16.6,21.9,84,680,27.8,38,0
7/1/2019 4:00,14,17,16.6,21.7,86,680,27.7,39,0
7/1/2019 5:00,17,17,16.6,21.5,86,680,27.4,39,0
7/1/2019 6:00,15,19,16.7,21.6,85,680,27.2,39,0
7/1/2019 7:00,23,25,16.6,21.6,85,681,27.3,39,0
7/1/2019 8:00,26,28,16.6,22.4,81,681,27.8,38,0
7/1/2019 9:00,28,24,16.6,23.8,74,681,29.4,35,0
7/1/2019 10:00,23,31,16.6,25.5,64,682,31.2,30,0
7/1/2019 11:00,23,20,16.6,26.6,59,681,31.9,28,0
7/1/2019 12:00,17,28,16.6,28.2,51,681,33.2,25,0
7/1/2019 13:00,30,34,16.6,29.2,47,680,34.3,23,0
7/1/2019 14:00,32,27,16.6,29.6,47,680,35.3,22,0
7/1/2019 15:00,24,22,16.6,29.8,47,680,35.9,21,0
7/1/2019 16:00,20,22,16.6,30.4,44,679,36.4,20,0
7/1/2019 17:00,23,27,16.6,30.8,41,679,37.3,18,0
7/1/2019 18:00,28,30,16.6,30,45,679,36.7,20,0
7/1/2019 19:00,26,26,16.7,27.9,52,679,34.2,23,0
7/1/2019 20:00,29,28,16.7,26.2,57,680,31.9,26,0
7/1/2019 21:00,21,22,16.7,25.5,59,681,30.6,28,0
7/1/2019 22:00,21,23,16.7,25.1,64,681,30,31,0
7/1/2019 23:00,21,26,16.6,24.5,69,681,29.4,33,0
7/2/2019 0:00,22,21,16.6,23.9,71,681,28.8,34,0
7/2/2019 1:00,22,19,16.6,23.5,73,681,28.3,35,0
7/2/2019 2:00,16,14,16.6,23.2,74,680,28,36,0
7/2/2019 3:00,14,13,16.6,22.8,76,680,27.7,37,0
7/2/2019 4:00,11,16,16.6,22.4,79,680,27.4,38,0
7/2/2019 5:00,15,16,16.6,22.2,80,680,27.2,38,0
7/2/2019 6:00,17,20,16.6,21.9,83,680,27,39,0
7/2/2019 7:00,18,24,16.6,22.1,84,681,26.9,40,0
7/2/2019 8:00,24,23,16.6,22.7,81,681,27.4,39,0
7/2/2019 9:00,19,17,16.6,24.3,73,681,28.8,36,0
7/2/2019 10:00,19,21,16.6,25.6,66,681,30.8,31,0
7/2/2019 11:00,15,17,16.6,27.3,58,681,32.4,28,0
7/2/2019 12:00,20,21,16.6,28.8,51,681,34.4,24,0
7/2/2019 13:00,23,24,16.6,29.3,51,681,35.4,23,0
7/2/2019 14:00,18,16,16.6,29.4,50,680,35.8,22,0
7/2/2019 15:00,16,16,16.6,30.2,46,680,36.5,21,0
7/2/2019 16:00,14,18,16.6,30.8,41,679,37.1,18,0
7/2/2019 17:00,21,24,16.6,30.9,41,679,37.7,18,0
