Time,ConcRT(ug/m3),ConcHR(ug/m3),Flow(lpm),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
7/2/2019 18:00,26,30,16.7,29,49,680,36.4,20,0
7/2/2019 19:00,19,16,16.7,27.2,56,680,33.1,25,0
7/2/2019 20:00,15,18,16.7,26.4,60,681,31.5,29,0
7/2/2019 21:00,21,23,16.6,25.7,62,681,30.6,30,0
7/2/2019 22:00,23,21,16.6,25.2,66,682,30.2,31,0
7/2/2019 23:00,19,16,16.6,24.8,69,682,29.8,33,0
7/3/2019 0:00,16,19,16.6,24.1,72,682,29.4,34,0
7/3/2019 1:00,21,17,16.6,23.5,75,682,28.8,35,0
7/3/2019 2:00,18,15,16.6,23.1,77,681,28.4,36,0
7/3/2019 3:00,16,16,16.6,22.7,81,681,28.1,38,0
7/3/2019 4:00,18,19,16.7,22.3,83,681,27.8,39,0
7/3/2019 5:00,19,21,16.6,22,84,681,27.3,40,0
7/3/2019 6:00,18,21,16.6,21.7,86,681,27,40,0
7/3/2019 7:00,16,20,16.6,21.7,86,682,26.9,41,0
7/3/2019 8:00,21,22,16.6,22.3,84,682,27.5,40,0
7/3/2019 9:00,24,19,16.6,23.2,79,682,28.5,37,0
7/3/2019 10:00,15,18,16.6,25.2,69,682,30.2,33,0
7/3/2019 11:00,21,18,16.6,26.4,62,682,31.9,29,0
7/3/2019 12:00,20,19,16.6,27.7,58,682,33,28,0
7/3/2019 13:00,18,18,16.6,28.7,54,681,34.9,24,0
7/3/2019 14:00,17,16,16.6,29.7,49,681,36.3,22,0
7/3/2019 15:00,15,15,16.6,30.3,45,680,37.1,20,0
7/3/2019 16:00,19,12,16.7,30.1,42,680,36.5,19,0
7/3/2019 17:00,11,13,16.7,29.7,43,680,35.4,20,0
7/3/2019 18:00,15,18,16.7,28.9,49,680,34.7,22,0
7/3/2019 19:00,15,16,16.7,27.3,55,681,32.7,25,0
7/3/2019 20:00,16,16,16.7,26.5,58,681,31.3,28,0
7/3/2019 21:00,14,15,16.6,25.9,61,682,30.5,30,0
7/3/2019 22:00,17,12,16.6,25.2,65,683,29.8,32,0
7/3/2019 23:00,16,19,16.6,24.4,70,683,29.2,34,0
7/4/2019 0:00,18,19,16.6,23.9,74,683,28.8,35,0
7/4/2019 1:00,17,17,16.6,23.3,80,682,28.3,38,0
7/4/2019 2:00,13,14,16.6,22.6,85,682,27.8,40,0
7/4/2019 3:00,13,11,16.6,22.2,86,682,27.3,41,0
7/4/2019 4:00,12,13,16.6,22.1,86,681,27.2,41,0
7/4/2019 5:00,9,12,16.7,21.8,88,681,26.9,42,0
7/4/2019 6:00,12,14,16.6,21.7,88,681,26.8,42,0
7/4/2019 7:00,12,18,16.6,21.8,88,682,26.8,42,0
7/4/2019 8:00,17,19,16.6,22.6,84,682,27.3,41,0
7/4/2019 9:00,17,19,16.6,23.6,78,682,28.5,38,0
7/4/2019 10:00,15,17,16.6,25.1,71,682,30.1,34,0
7/4/2019 11:00,14,12,16.6,26.5,63,682,31.8,30,0
7/4/2019 12:00,15,16,16.6,28.1,56,682,33.6,26,0
7/4/2019 13:00,20,20,16.6,28,56,681,34.2,25,0
7/4/2019 14:00,9,6,16.7,26.6,65,681,32.6,29,0
7/4/2019 15:00,11,15,16.6,29.6,51,681,34.9,25,0
7/4/2019 16:00,14,16,16.6,29.6,52,680,36.4,22,0
7/4/2019 17:00,15,16,16.6,28.6,59,680,36.2,24,0
7/4/2019 18:00,16,15,16.6,27.6,62,680,35.5,25,0
7/4/2019 19:00,16,21,16.7,26.6,61,681,33.9,25,0
7/4/2019 20:00,23,23,16.6,26,63,681,32.6,28,0
7/4/2019 21:00,24,25,16.6,25.4,66,682,32,29,0
7/4/2019 22:00,22,20,16.6,24.5,71,682,31.2,31,0
7/4/2019 23:00,20,20,16.6,23.8,75,682,30.6,33,0
7/5/2019 0:00,25,20,16.6,23.2,79,682,30.1,34,0
7/5/2019 1:00,15,14,16.6,22.7,84,681,29.5,36,0
7/5/2019 2:00,15,12,16.7,22.3,87,681,29.2,38,0
7/5/2019 3:00,10,14,16.6,22.1,87,680,29,38,0
7/5/2019 4:00,12,14,16.6,22.1,86,680,28.9,37,0
7/5/2019 5:00,14,16,16.6,22,86,680,28.8,37,0
7/5/2019 6:00,18,21,16.6,22,86,681,28.8,37,0
7/5/2019 7:00,24,27,16.6,22,86,681,28.8,38,0
7/5/2019 8:00,27,22,16.6,22.3,84,681,29.1,37,0
7/5/2019 9:00,19,21,16.6,23.3,78,681,29.8,35,0
7/5/2019 10:00,19,20,16.6,24.4,71,682,30.8,32,0
7/5/2019 11:00,22,22,16.6,25.8,64,681,32.2,29,0
7/5/2019 12:00,20,21,16.6,27.3,58,681,33.7,26,0
7/5/2019 13:00,19,24,16.6,28.4,54,681,35.1,24,0
7/5/2019 14:00,22,17,16.6,28.8,52,680,36.1,22,0
7/5/2019 15:00,20,26,16.6,29,52,680,36.3,22,0
7/5/2019 16:00,24,24,16.6,27.5,60,680,35.8,24,0
7/5/2019 17:00,17,9,16.7,23.6,81,680,31.9,32,0
7/5/2019 18:00,18,21,16.6,24.7,78,680,31.4,34,0
7/5/2019 19:00,20,22,16.7,23.7,83,680,31,35,0
7/5/2019 20:00,18,19,16.6,23.3,84,681,29.9,37,0
7/5/2019 21:00,14,14,16.6,23,85,681,29.6,37,0
7/5/2019 22:00,16,18,16.6,22.8,86,681,29.4,38,0
7/5/2019 23:00,18,16,16.6,22.7,85,682,29.3,37,0
7/6/2019 0:00,12,12,16.6,22.4,83,682,29,37,0
7/6/2019 1:00,11,13,16.6,22.1,85,681,28.8,37,0
7/6/2019 2:00,15,13,16.7,21.7,87,681,28.7,38,0
7/6/2019 3:00,11,8,16.6,21.5,88,681,28.4,38,0
7/6/2019 4:00,7,12,16.6,21.4,89,681,28.4,38,0
7/6/2019 5:00,13,11,16.6,21.4,89,681,28.5,38,0
7/6/2019 6:00,14,11,16.6,21.2,89,680,28.3,38,0
7/6/2019 7:00,11,15,16.6,21.3,89,681,28.1,39,0
7/6/2019 8:00,11,14,16.6,21.7,87,681,28.4,38,0
7/6/2019 9:00,14,17,16.6,22.6,83,681,29.2,37,0
7/6/2019 10:00,17,17,16.6,23.6,77,682,30.3,34,0
7/6/2019 11:00,13,15,16.6,25.1,70,682,31.7,31,0
7/6/2019 12:00,17,18,16.6,26.3,64,682,33.1,28,0
7/6/2019 13:00,20,20,16.6,26.7,61,681,33.8,26,0
7/6/2019 14:00,15,18,16.6,28.1,55,681,34.4,25,0
7/6/2019 15:00,22,22,16.6,28.1,54,680,35.1,23,0
7/6/2019 16:00,20,24,16.6,28.2,54,680,35.1,23,0
7/6/2019 17:00,26,27,16.7,26.7,65,680,33.4,28,0
7/6/2019 18:00,20,20,16.6,26.5,62,680,31.9,29,0
7/6/2019 19:00,21,23,16.6,25.8,66,680,31.8,30,0
7/6/2019 20:00,24,26,16.6,24.7,75,681,31.3,33,0
7/6/2019 21:00,18,18,16.6,23.9,79,681,30.5,34,0
7/6/2019 22:00,15,20,16.6,23.6,80,682,30,35,0
7/6/2019 23:00,20,18,16.6,23.1,82,682,29.6,36,0
7/7/2019 0:00,18,15,16.6,22.8,83,682,29.3,37,0
7/7/2019 1:00,16,19,16.7,22.4,84,681,28.9,37,0
7/7/2019 2:00,16,12,16.6,22.3,84,681,28.7,37,0
7/7/2019 3:00,11,13,16.7,22,85,681,28.5,37,0
7/7/2019 4:00,11,11,16.6,21.7,86,681,28.1,38,0
7/7/2019 5:00,13,11,16.6,21.4,87,681,27.8,39,0
7/7/2019 6:00,10,12,16.6,21.4,87,681,27.7,39,0
7/7/2019 7:00,17,18,16.7,21.3,87,681,27.6,39,0
7/7/2019 8:00,19,18,16.6,21.6,83,682,27.8,37,0
7/7/2019 9:00,17,17,16.6,22.8,76,682,28.9,35,0
7/7/2019 10:00,17,18,16.6,24.7,67,683,30.8,30,0
7/7/2019 11:00,22,20,16.6,25.7,62,683,32.2,28,0
7/7/2019 12:00,14,19,16.6,27.3,57,682,33.2,26,0
7/7/2019 13:00,20,18,16.6,27.7,56,682,34.4,25,0
7/7/2019 14:00,14,14,16.6,28.6,53,681,35.1,23,0
7/7/2019 15:00,14,16,16.6,29.6,49,681,36,22,0
7/7/2019 16:00,12,16,16.7,28.8,51,680,35.9,22,0
7/7/2019 17:00,15,14,16.6,29.3,47,680,35.4,21,0
7/7/2019 18:00,20,25,16.7,28.6,51,681,35.3,22,0
7/7/2019 19:00,23,19,16.7,26.9,57,681,33.5,25,0
7/7/2019 20:00,23,21,16.6,26,62,682,32.1,28,0
7/7/2019 21:00,16,14,16.7,25.1,64,683,31.1,29,0
7/7/2019 22:00,13,12,16.6,24.1,67,683,30.1,30,0
7/7/2019 23:00,16,12,16.6,23.5,68,683,29.4,31,0
7/8/2019 0:00,13,15,16.6,23,72,683,28.9,33,0
7/8/2019 1:00,15,11,16.6,22.5,75,683,28.5,34,0
7/8/2019 2:00,8,9,16.6,22.1,77,682,28.2,35,0
7/8/2019 3:00,10,10,16.7,21.8,79,682,27.8,36,0
7/8/2019 4:00,5,11,16.6,21.5,82,682,27.6,37,0
7/8/2019 5:00,15,11,16.6,21,85,682,27.3,38,0
7/8/2019 6:00,11,11,16.6,20.8,87,682,27.1,39,0
7/8/2019 7:00,12,18,16.6,21,87,682,27.1,40,0
7/8/2019 8:00,20,19,16.6,21.9,83,683,27.9,38,0
7/8/2019 9:00,18,17,16.6,23.3,76,683,29.4,35,0
7/8/2019 10:00,18,16,16.6,25.2,66,683,30.9,30,0
7/8/2019 11:00,13,19,16.6,25.4,65,683,31.2,30,0
7/8/2019 12:00,15,12,16.6,26.8,59,683,31.6,29,0
7/8/2019 13:00,11,14,16.6,28.7,51,682,33.5,25,0
7/8/2019 14:00,14,18,16.6,28.8,50,682,34.4,23,0
7/8/2019 15:00,14,10,16.6,29.2,49,681,35.1,23,0
7/8/2019 16:00,15,10,16.7,28.8,50,681,35.5,22,0
7/8/2019 17:00,60002,-15,8,28.8,51,681,34.5,25,768
7/8/2019 18:00,99999,12,16.6,28.1,52,681,33.6,24,0
7/8/2019 19:00,6682,17,16.6,27.2,55,682,33.5,25,0
7/8/2019 20:00,15,16,16.6,26,60,682,32.2,27,0
7/8/2019 21:00,17,15,16.6,25.1,62,683,31.2,28,0
7/8/2019 22:00,17,16,16.6,24.2,67,683,30.4,30,0
7/8/2019 23:00,19,21,16.6,23.6,71,683,29.7,32,0
7/9/2019 0:00,20,20,16.6,23.1,73,683,29.3,33,0
7/9/2019 1:00,17,15,16.6,22.7,74,683,28.8,34,0
7/9/2019 2:00,16,14,16.6,22.3,77,682,28.4,35,0
7/9/2019 3:00,14,11,16.6,21.8,81,682,28.1,36,0
7/9/2019 4:00,7,8,16.6,21.3,85,681,27.8,37,0
7/9/2019 5:00,10,14,16.7,21.1,86,681,27.4,38,0
7/9/2019 6:00,14,11,16.6,21,87,681,27.1,39,0
7/9/2019 7:00,17,22,16.6,21.1,87,682,27.3,39,0
7/9/2019 8:00,23,19,16.6,21.8,85,683,28,38,0
7/9/2019 9:00,16,14,16.6,23.2,78,683,29.2,36,0
7/9/2019 10:00,12,13,16.6,25.2,67,683,31.2,31,0
7/9/2019 11:00,12,9,16.6,26.2,63,683,31.9,29,0
7/9/2019 12:00,11,14,16.6,27.2,59,682,33,27,0
7/9/2019 13:00,12,11,16.6,27.1,60,682,33.3,27,0
7/9/2019 14:00,9,16,16.6,27.5,59,682,33.7,26,0
7/9/2019 18:00,99999,44,16.1,24.1,79,682,27.6,40,384
7/9/2019 19:00,56672,8,16.6,22.3,89,682,26.3,45,0
7/9/2019 20:00,12,19,16.6,22.4,85,682,26.9,42,0
7/9/2019 21:00,20,17,16.6,22.4,83,683,27.3,40,0
7/9/2019 22:00,11,10,16.6,22.7,80,683,27.6,39,0
7/9/2019 23:00,12,8,16.6,22.5,82,683,27.7,39,0
7/10/2019 0:00,12,14,16.6,22.3,84,683,27.9,39,0
7/10/2019 1:00,12,11,16.6,21.7,84,683,27.5,39,0
7/10/2019 2:00,7,5,16.7,21.3,85,683,26.9,39,0
7/10/2019 3:00,8,7,16.6,21,86,682,26.8,39,0
7/10/2019 4:00,7,10,16.7,20.8,85,682,26.8,39,0
7/10/2019 5:00,14,18,16.6,20.7,85,681,26.7,38,0
7/10/2019 6:00,16,20,16.6,20.7,86,681,26.8,38,0
7/10/2019 7:00,15,17,16.6,20.8,86,682,26.8,39,0
7/10/2019 8:00,15,17,16.6,21.7,82,682,27.4,38,0
7/10/2019 9:00,24,24,16.6,22.5,80,682,28.4,36,0
7/10/2019 10:00,21,15,16.6,24.2,73,683,29.8,34,0
7/10/2019 11:00,16,15,16.6,24.8,70,683,31,31,0
7/10/2019 12:00,13,12,16.6,24.8,72,683,30.9,32,0
7/10/2019 13:00,11,13,16.6,27.3,62,682,32.7,29,0
7/10/2019 14:00,12,10,16.6,28.3,54,681,34.1,25,0
7/10/2019 15:00,12,13,16.6,28.8,53,681,35.3,23,0
7/10/2019 16:00,14,19,16.6,28.7,52,681,35.7,22,0
7/10/2019 17:00,12,19,16.6,27,60,681,34.5,24,0
7/10/2019 18:00,13,11,16.6,25.5,68,681,32.9,28,0
7/10/2019 19:00,16,20,16.6,25.3,59,682,33.1,24,0
7/10/2019 20:00,16,20,16.6,23.8,66,683,31.3,27,0
7/10/2019 21:00,15,16,16.6,22.9,71,683,30.1,30,0
7/10/2019 22:00,17,20,16.6,22.9,69,683,29.8,30,0
7/10/2019 23:00,17,19,16.6,22.6,72,683,29.7,30,0
7/11/2019 0:00,16,13,16.6,22,74,683,29.3,31,0
7/11/2019 1:00,18,14,16.7,21.4,81,683,28.9,34,0
7/11/2019 2:00,14,14,16.6,21,86,683,28.5,35,0
7/11/2019 3:00,14,9,16.6,20.7,86,682,28.2,36,0
7/11/2019 4:00,11,11,16.6,20.5,87,682,27.9,36,0
7/11/2019 5:00,10,12,16.6,20.7,86,682,27.8,37,0
7/11/2019 6:00,13,11,16.6,20.7,86,683,27.8,37,0
7/11/2019 7:00,15,16,16.6,20.5,85,683,27.8,35,0
7/11/2019 8:00,19,27,16.6,21.3,82,683,28.2,35,0
7/11/2019 9:00,24,13,16.6,23.2,75,683,29.7,33,0
7/11/2019 10:00,10,13,16.6,25.3,66,684,31.9,29,0
7/11/2019 11:00,14,11,16.6,27,59,683,34.1,25,0
7/11/2019 12:00,13,12,16.6,28.2,55,683,35.5,23,0
7/11/2019 13:00,12,13,16.6,29,51,683,36.7,21,0
7/11/2019 14:00,20,42,16.6,29.8,47,683,37.6,20,0
7/11/2019 15:00,39,20,16.7,28.9,51,682,38.1,19,0
7/11/2019 16:00,15,14,16.7,25.9,63,683,35.6,23,0
7/11/2019 17:00,12,10,16.7,26.2,57,682,34.7,23,0
7/11/2019 18:00,13,13,16.7,26.6,57,682,34.6,23,0
7/11/2019 19:00,12,16,16.7,26.6,56,683,34.3,23,0
7/11/2019 20:00,17,19,16.7,26,58,683,33.5,24,0
7/11/2019 21:00,17,17,16.7,23.6,74,684,32.2,29,0
7/11/2019 22:00,6,2,16.7,21.9,84,684,29.7,34,0
7/11/2019 23:00,13,18,16.6,22.3,76,685,29.7,32,0
7/12/2019 0:00,20,21,16.6,22,77,684,29.4,32,0
7/12/2019 1:00,18,16,16.6,21.8,79,683,29.3,32,0
7/12/2019 2:00,12,8,16.6,21.3,82,683,29.2,33,0
7/12/2019 3:00,8,10,16.7,21.1,86,683,28.9,35,0
7/12/2019 4:00,10,16,16.6,21.3,85,683,28.8,35,0
7/12/2019 5:00,16,14,16.6,21.4,84,683,28.9,34,0
7/12/2019 6:00,15,14,16.6,21,84,683,28.7,34,0
7/12/2019 7:00,11,18,16.6,21.1,86,684,28.6,36,0
7/12/2019 8:00,21,22,16.6,22.1,83,684,29.2,35,0
7/12/2019 9:00,22,25,16.6,23.4,77,684,30.8,32,0
7/12/2019 10:00,22,19,16.6,25.7,66,684,32.8,28,0
7/12/2019 11:00,13,14,16.6,27.4,59,684,34.9,25,0
7/12/2019 12:00,9,14,16.6,28.7,51,684,36.1,22,0
7/12/2019 13:00,19,15,16.6,29.6,48,683,37.1,20,0
7/12/2019 14:00,10,16,16.6,31.1,43,683,38.7,18,0
7/12/2019 15:00,12,15,16.6,31.1,45,682,39.8,17,0
7/12/2019 16:00,16,23,16.6,30.5,46,682,39.5,17,0
7/12/2019 17:00,18,21,16.6,31.3,43,682,39.7,17,0
7/12/2019 18:00,20,17,16.7,30.3,45,682,38.8,18,0
7/12/2019 19:00,23,22,16.7,25.9,70,683,35.5,25,0
7/12/2019 20:00,10,16,16.6,24.7,74,683,32,31,0
7/12/2019 21:00,20,26,16.6,25.1,69,684,32.2,29,0
7/12/2019 22:00,22,19,16.6,25.3,66,684,32.2,28,0
7/12/2019 23:00,23,18,16.6,24.6,72,685,31.8,30,0
7/13/2019 0:00,15,14,16.6,23.9,73,685,31.1,30,0
7/13/2019 1:00,13,11,16.6,23.6,73,684,30.8,31,0
7/13/2019 2:00,11,17,16.6,23.2,75,683,30.5,31,0
7/13/2019 3:00,16,12,16.6,22.6,79,683,30.1,33,0
7/13/2019 4:00,11,12,16.6,22.4,80,683,29.7,34,0
7/13/2019 5:00,12,9,16.6,22.3,81,683,29.9,33,0
7/13/2019 6:00,10,15,16.6,22.1,83,683,29.8,34,0
7/13/2019 7:00,10,17,16.6,21.9,85,684,29.6,35,0
7/13/2019 8:00,19,17,16.6,22.2,84,684,29.6,35,0
7/13/2019 9:00,19,18,16.6,23.3,78,684,30.5,33,0
7/13/2019 10:00,14,23,16.6,25.5,68,685,33.1,28,0
7/13/2019 11:00,17,13,16.6,25.9,67,685,34.2,27,0
7/13/2019 12:00,16,18,16.6,27.4,61,684,35.7,24,0
7/13/2019 13:00,17,16,16.6,28,57,684,36.3,23,0
7/13/2019 14:00,15,14,16.6,29.1,53,683,37.3,21,0
7/13/2019 15:00,18,20,16.6,30.2,48,683,38.9,19,0
7/13/2019 16:00,21,21,16.6,30.4,49,682,39.9,18,0
7/13/2019 17:00,13,21,16.6,30.8,47,682,40.2,18,0
7/13/2019 18:00,22,18,16.7,29.8,49,682,39,19,0
7/13/2019 19:00,19,27,16.7,29.1,52,682,37.7,20,0
7/13/2019 20:00,22,21,16.7,28.4,55,683,36.1,23,0
7/13/2019 21:00,20,22,16.6,25.9,66,684,34.5,25,0
7/13/2019 22:00,16,14,16.7,24,75,684,32.1,30,0
7/13/2019 23:00,19,20,16.6,24.5,76,684,31.6,32,0
7/14/2019 0:00,15,13,16.6,24.5,74,684,31.9,31,0
7/14/2019 1:00,17,14,16.6,24,74,684,31.7,30,0
7/14/2019 2:00,8,12,16.6,23.3,80,684,31.1,32,0
7/14/2019 3:00,10,11,16.7,22.6,82,683,30.5,33,0
7/14/2019 4:00,11,9,16.6,22.5,82,683,30,34,0
7/14/2019 5:00,8,10,16.6,22.2,84,683,29.6,35,0
7/14/2019 6:00,9,16,16.6,22,85,683,29.4,35,0
7/14/2019 7:00,12,14,16.6,22,86,684,29.5,35,0
7/14/2019 8:00,13,14,16.6,22.2,85,684,29.7,35,0
7/14/2019 9:00,13,19,16.6,23.6,78,684,30.9,33,0
7/14/2019 10:00,11,15,16.6,25.4,68,684,33.1,28,0
7/14/2019 11:00,14,14,16.6,26.5,63,684,34.5,25,0
7/14/2019 12:00,10,14,16.6,27.5,57,684,35.2,23,0
7/14/2019 13:00,17,17,16.6,28.4,53,683,36.3,21,0
7/14/2019 14:00,13,16,16.6,29.1,49,683,37,20,0
7/14/2019 15:00,16,20,16.6,30.1,44,682,38.2,18,0
7/14/2019 16:00,15,13,16.6,30.4,43,681,38.8,17,0
7/14/2019 17:00,14,18,16.6,30,46,681,38.8,18,0
7/14/2019 18:00,16,19,16.7,29.2,49,681,37.3,19,0
7/14/2019 19:00,20,25,16.6,28.2,54,682,36.5,21,0
7/14/2019 20:00,18,8,16.7,24.4,71,683,33.5,26,0
7/14/2019 21:00,11,15,16.7,23.3,72,683,31.5,28,0
7/14/2019 22:00,10,11,16.7,23.4,76,683,30.6,32,0
7/14/2019 23:00,12,7,16.6,23.5,76,684,30.5,32,0
7/15/2019 0:00,12,16,16.7,23.2,77,684,30.5,32,0
7/15/2019 1:00,15,14,16.6,22.9,78,683,30.4,32,0
7/15/2019 2:00,12,17,16.6,22.5,82,682,30.2,33,0
7/15/2019 3:00,15,13,16.6,22.3,82,682,29.9,34,0
7/15/2019 4:00,13,11,16.6,21.9,85,682,29.6,35,0
7/15/2019 5:00,15,16,16.6,21.7,86,682,29.3,35,0
7/15/2019 6:00,15,15,16.6,21.5,87,682,29.1,36,0
7/15/2019 7:00,19,20,16.6,21.7,85,682,29.2,35,0
7/15/2019 8:00,21,23,16.6,22.1,82,683,29.6,34,0
7/15/2019 9:00,19,14,16.6,23.7,74,683,31.1,31,0
7/15/2019 10:00,19,20,16.6,25.1,68,683,33.3,27,0
7/15/2019 11:00,17,12,16.6,25.9,64,683,33.8,26,0
7/15/2019 12:00,7,14,16.6,27.7,57,683,35.3,24,0
7/15/2019 13:00,16,14,16.6,29,51,682,36.7,21,0
7/15/2019 14:00,17,18,16.6,29.1,52,682,37.9,20,0
7/15/2019 15:00,14,16,16.6,29.6,49,681,38.3,19,0
7/15/2019 16:00,14,11,16.6,30.1,48,681,39.2,18,0
7/15/2019 17:00,10,12,16.6,30.6,46,680,39.8,17,0
7/15/2019 18:00,11,9,16.7,29.7,51,680,38.7,19,0
7/15/2019 19:00,15,16,16.7,28.2,56,681,36.9,22,0
7/15/2019 20:00,15,18,16.7,27.1,62,681,35.1,25,0
7/15/2019 21:00,18,9,16.7,23.9,78,682,32.6,30,0
7/15/2019 22:00,14,14,16.7,23.4,83,683,30.7,34,0
7/15/2019 23:00,17,15,16.6,23.6,81,683,30.4,35,0
7/16/2019 0:00,19,21,16.6,23.2,84,683,30.2,35,0
7/16/2019 1:00,17,15,16.6,23,84,683,30.1,35,0
7/16/2019 2:00,18,17,16.6,22.7,84,682,29.9,35,0
7/16/2019 3:00,14,15,16.6,22.2,85,682,29.5,35,0
7/16/2019 4:00,20,21,16.6,22,85,682,29.2,36,0
7/16/2019 5:00,18,20,16.6,21.8,86,682,29.1,36,0
7/16/2019 6:00,23,21,16.6,21.6,86,682,28.9,36,0
7/16/2019 7:00,25,26,16.6,21.6,86,682,28.8,36,0
7/16/2019 8:00,28,28,16.6,22.2,83,683,29.2,35,0
7/16/2019 9:00,27,26,16.6,23.6,75,683,30.9,32,0
7/16/2019 10:00,24,16,16.6,24.5,71,684,32.3,29,0
7/16/2019 11:00,12,13,16.6,26.5,63,683,34,26,0
7/16/2019 12:00,19,15,16.6,27.6,58,683,35.5,24,0
7/16/2019 13:00,15,18,16.6,28.6,54,682,36.7,22,0
7/16/2019 14:00,18,20,16.6,29.5,51,682,37.7,20,0
7/16/2019 15:00,19,18,16.6,30.1,49,681,38.2,20,0
7/16/2019 16:00,22,18,16.7,29.6,50,681,38.1,20,0
7/16/2019 17:00,20,19,16.7,29.3,51,681,37.8,20,0
7/16/2019 18:00,25,26,16.6,28.9,53,681,37.3,21,0
7/16/2019 19:00,24,23,16.6,26.4,64,681,35.4,24,0
7/16/2019 20:00,17,15,16.7,24.8,71,682,32.7,28,0
7/16/2019 21:00,18,28,16.6,24.3,78,682,32,32,0
7/16/2019 22:00,24,23,16.6,23,87,683,30.2,36,0
7/16/2019 23:00,23,24,16.6,23.1,86,683,29.8,37,0
7/17/2019 0:00,23,25,16.6,23.2,84,683,30,36,0
7/17/2019 1:00,28,26,16.6,22.9,85,682,30,35,0
7/17/2019 2:00,23,17,16.6,22.6,84,682,29.7,35,0
7/17/2019 3:00,13,12,16.6,22.6,82,682,29.7,34,0
7/17/2019 4:00,11,14,16.6,22.6,81,682,29.8,34,0
7/17/2019 5:00,11,12,16.6,22.4,81,682,29.7,34,0
7/17/2019 6:00,9,12,16.7,22.2,82,682,29.4,34,0
7/17/2019 7:00,15,25,16.6,22.1,81,682,29.3,34,0
7/17/2019 8:00,24,18,16.6,22.5,80,682,29.7,33,0
7/17/2019 9:00,17,15,16.6,23.4,76,682,30.6,32,0
7/17/2019 10:00,15,18,16.6,24.7,69,683,32.1,29,0
7/17/2019 11:00,17,15,16.6,25.3,66,683,33.2,27,0
7/17/2019 12:00,12,16,16.6,26.9,60,682,34.6,25,0
7/17/2019 13:00,19,18,16.6,27.7,58,682,35.5,24,0
7/17/2019 14:00,15,15,16.6,28.6,55,681,36.5,22,0
7/17/2019 15:00,15,18,16.6,29.9,50,681,38.1,20,0
7/17/2019 16:00,20,19,16.6,29.9,49,680,39.2,18,0
7/17/2019 17:00,13,10,16.7,29.2,52,680,38.3,20,0
7/17/2019 18:00,15,19,16.7,28.9,53,680,37.9,20,0
7/17/2019 19:00,23,24,16.7,27.9,57,680,36.5,22,0
7/17/2019 20:00,21,18,16.7,24.7,81,681,34,30,0
7/17/2019 21:00,19,36,16.6,24.4,86,681,33.1,33,0
7/17/2019 22:00,58,54,16.6,23.6,90,682,33,33,0
7/17/2019 23:00,29,19,16.7,22.4,93,682,30.2,37,0
7/18/2019 0:00,21,20,16.7,22.2,94,682,29.2,40,0
7/18/2019 1:00,25,23,16.6,22.5,93,681,29.5,39,0
7/18/2019 2:00,17,14,16.6,22.4,92,681,29.4,39,0
7/18/2019 3:00,17,20,16.6,22.5,91,681,29.8,38,0
7/18/2019 4:00,15,16,16.6,22.4,90,680,29.8,37,0
7/18/2019 5:00,16,16,16.6,22.2,88,680,29.7,36,0
7/18/2019 6:00,18,17,16.6,22.1,88,681,29.6,36,0
7/18/2019 7:00,17,22,16.7,22,88,681,29.6,36,0
7/18/2019 8:00,20,20,16.6,22.6,86,681,29.9,36,0
7/18/2019 9:00,17,17,16.6,23.6,78,681,31.1,33,0
7/18/2019 10:00,16,14,16.6,24.4,74,681,31.9,31,0
7/18/2019 11:00,13,12,16.6,25.7,68,681,33.3,28,0
7/18/2019 12:00,12,16,16.6,26.7,63,681,34.8,25,0
7/18/2019 13:00,16,14,16.6,27.4,61,681,35.7,24,0
